,CITY_NAME,ALT_CITY_NAMES,COUNTRY_NAME,COUNTRY_ISO,COUNTRY_ALT_NAME,COUNTRY_ALT_ISO,REGION_L1,REGION_L2,BBX_YMIN,BBX_XMIN,BBX_YMAX,BBX_XMAX,CENTRE_Y,CENTRE_X,POPULATION,BUILT_UP_KM2,QA_FLAG,UTC_TIMESHIFT,CITY-NAME_ISO
361,herat,Herat,Afghanistan,afg,Afghanistan,AFG,Asia,South-Central Asia,34.2751498305,62.1483635433,34.3882203044,62.2800195758,34.3457396618,62.209321932,844574.564331,12.8935127258,1,4.5,herat_afg
362,hermosillo,Hermosillo,Mexico,mex,Mexico,MEX,Latin America and the Caribbean,Central America,28.995089709,-111.052257277,29.1738770116,-110.907497397,29.0855190662,-110.974599102,788949.011721,98.1091308594,1,-7.0,hermosillo_mex
363,hindiya,Hindiya; Abu Gharaq,Iraq,irq,Iraq,IRQ,Asia,Western Asia,32.5081279716,44.1985117589,32.5685394362,44.373317203,32.536232556,44.2775798215,528710.19397,10.4368057251,1,3.0,hindiya_irq
364,hiroshima,Hiroshima; Hatsukaichi,Japan,jpn,Japan,JPN,Asia,Eastern Asia,34.2664544773,132.251172841,34.5622873756,132.62150149,34.4098397841,132.450830651,1186234.93753,167.654724121,1,9.0,hiroshima_jpn
365,ho-chi-minh-city,Ho Chi Minh City; Thu Dau Mot City; Gia Dinh; Bien Hoa City,Vietnam,vnm,Vietnam,VNM,Asia,South-Eastern Asia,10.5774647123,106.455801452,11.1068021794,107.033436473,10.8518477684,106.712677015,11488340.1456,617.356384277,1,7.0,ho-chi-minh-city_vnm
366,hodeidah,Hodeidah,Yemen,yem,Yemen,YEM,Asia,Western Asia,14.7579596075,42.9211099264,14.8398869375,43.0117960421,14.7999049235,42.9627964298,558660.940674,11.2399082184,1,3.0,hodeidah_yem
367,hofuf,Hofuf; Al Munaizilah,Saudi Arabia,sau,Saudi Arabia,SAU,Asia,Western Asia,25.3249296772,49.5187845054,25.5183138359,49.7567369556,25.4075317222,49.6258734696,1121136.54156,172.41368103,1,3.0,hofuf_sau
368,hohhot,Hohhot; Saihan; Xincheng; Huimin; 玉泉区,China,chn,China,CHN,Asia,Eastern Asia,40.7315183022,111.517109836,40.9112671165,111.799338163,40.8172565071,111.660482083,1881076.44018,162.447982788,1,8.0,hohhot_chn
369,homna,Homna; Bancharampur,Bangladesh,bgd,Bangladesh,BGD,Asia,South-Central Asia,23.6397840048,90.725764204,23.874021976,90.9379154885,23.6941484747,90.8318398463,570556.204999,42.2853775024,1,6.0,homna_bgd
370,homs,Homs,Syria,syr,Syria,SYR,Asia,Western Asia,34.6580827254,36.6295486303,34.8062122065,36.78327159,34.7232038159,36.7158255294,609170.130768,47.1335296631,1,2.0,homs_syr
371,hong-kong,Hong Kong; New Territories; Kowloon,China,chn,China,CHN,Asia,Eastern Asia,22.2209727983,113.906762486,22.4792791457,114.283539122,22.3418184491,114.118245792,5707660.31699,127.058357239,1,8.0,hong-kong_chn
372,honolulu,Honolulu; Waipahu; Pearl City; Aiea,United States,usa,United States,USA,Northern America,Northern America,21.2476832638,-158.043016202,21.4221925919,-157.730528751,21.3406776895,-157.893496749,512853.666675,80.6473770142,1,-10.0,honolulu_usa
373,houston,Houston; Pasadena; The Woodlands; Sugar Land,United States,usa,United States,USA,Northern America,Northern America,29.438017048,-95.8727531567,30.2405629924,-94.9288793808,29.781370746,-95.4083696714,4873719.74029,2463.65844727,1,-6.0,houston_usa
374,hsinchu,Hsinchu,Taiwan,twn,Taiwan,TWN,Asia,Eastern Asia,24.737085627,120.893049397,24.921721572,121.095552916,24.8233293052,120.992775813,714154.698761,66.1352996826,1,8.0,hsinchu_twn
375,hua-du-qu,花都区,China,chn,China,CHN,Asia,Eastern Asia,23.3221439444,113.131606482,23.4725687761,113.289958866,23.3908732702,113.21906876,683837.716125,63.9861335754,1,8.0,hua-du-qu_chn
376,huaian,Huai'an; 淮阴区; 清江浦区,China,chn,China,CHN,Asia,Eastern Asia,33.5025746888,118.969539281,33.6672857988,119.159506304,33.5980397117,119.045220846,899195.585754,75.8045196533,1,8.0,huaian_chn
377,huaibei,Huaibei; Lieshan; Suixi; Xiangshan; 杜集区,China,chn,China,CHN,Asia,Eastern Asia,33.8581526311,116.704950021,34.0231216144,116.865524651,33.936196794,116.790169621,862493.14649,90.7693328857,1,8.0,huaibei_chn
378,huambo,Huambo,Angola,ago,Angola,AGO,Africa,Middle Africa,-12.82774131,15.68626651,-12.7297530975,15.8078654752,-12.7704072417,15.7445617242,574071.668961,32.5286560059,1,1.0,huambo_ago
379,huangdao,Huangdao,China,chn,China,CHN,Asia,Eastern Asia,35.9160470587,120.093084395,36.0650479632,120.309324786,35.9928381735,120.19289429,581940.958297,89.3746185303,1,8.0,huangdao_chn
380,huangshi,Huangshi; Daye; 西塞山区; 黄石港区; 下陆区,China,chn,China,CHN,Asia,Eastern Asia,30.0268810868,114.872359381,30.2747683699,115.196032252,30.1711662814,115.010452093,896046.088371,55.1683311462,1,8.0,huangshi_chn
381,hui-yang-qu,惠阳区,China,chn,China,CHN,Asia,Eastern Asia,22.7127457169,114.342007476,22.8378793202,114.515581229,22.772137026,114.428781949,553943.381783,65.2928237915,1,8.0,hui-yang-qu_chn
382,huizhou,Huizhou; 惠城区,China,chn,China,CHN,Asia,Eastern Asia,22.9880974756,114.26690459,23.196839373,114.501570925,23.0877438255,114.407666273,1481074.45982,102.402046204,1,8.0,huizhou_chn
383,huludao,Huludao; Longgang; Lianshan,China,chn,China,CHN,Asia,Eastern Asia,40.6866095019,120.776878689,40.8123827305,120.957983068,40.751853468,120.85004218,514586.348194,61.821105957,1,8.0,huludao_chn
384,hyderabad,Hyderabad,India,ind,India,IND,Asia,South-Central Asia,17.2623872776,78.2261325086,17.6164711225,78.6283199104,17.4340732273,78.4557745347,8135155.37124,364.304290771,1,5.5,hyderabad_ind
385,hyderabad,Hyderabad,Pakistan,pak,Pakistan,PAK,Asia,South-Central Asia,25.2997143224,68.2961412322,25.46785443,68.4100454579,25.3869679419,68.3646479999,1835125.89627,17.6022129059,1,5.0,hyderabad_pak
386,ibadan,Ibadan,Nigeria,nga,Nigeria,NGA,Africa,Western Africa,7.26210165541,3.79094017146,7.54607976446,4.06181350868,7.39375707668,3.91781171298,3164714.63009,283.832366943,1,1.0,ibadan_nga
387,ibague,Ibagué,Colombia,col,Colombia,COL,Latin America and the Caribbean,South America,4.41754999901,-75.2616850133,4.45803493688,-75.1617226212,4.43922124232,-75.2155760887,538830.4599,5.72035932541,1,-5.0,ibague_col
388,ikorodu,Ikorodu,Nigeria,nga,Nigeria,NGA,Africa,Western Africa,6.52407304311,3.43671165915,6.7511122286,3.63677098495,6.62123796291,3.52727257586,790812.957253,132.398590088,1,1.0,ikorodu_nga
389,ilorin,Ilorin,Nigeria,nga,Nigeria,NGA,Africa,Western Africa,8.414695939,4.48066537702,8.54464468047,4.641103284,8.48071535765,4.55957669123,1039258.43874,78.8984832764,1,1.0,ilorin_nga
390,imphal,Imphal,India,ind,India,IND,Asia,South-Central Asia,24.6028703651,93.8597229278,24.8797496672,93.9959708189,24.7533131716,93.9339260779,729189.621729,60.0269584656,1,5.5,imphal_ind
391,indianapolis,Indianapolis,United States,usa,United States,USA,Northern America,Northern America,39.549657953,-86.4168215691,40.0143225533,-85.896266552,39.8087548159,-86.1453126298,1086019.56408,702.35333252,1,-5.0,indianapolis_usa
392,indore,Indore,India,ind,India,IND,Asia,South-Central Asia,22.5209585735,75.7156252167,22.8045060896,75.9555688616,22.6810819071,75.8416204262,2886468.99424,103.46270752,1,5.5,indore_ind
393,ipoh,Ipoh,Malaysia,mys,Malaysia,MYS,Asia,South-Eastern Asia,4.50661799072,101.028190992,4.74145386119,101.172306273,4.61322244922,101.095116443,643326.906181,106.730911255,1,8.0,ipoh_mys
394,irbid,Irbid,Jordan,jor,Jordan,JOR,Asia,Western Asia,32.4649863049,35.7401883152,32.6289662589,35.9244616279,32.5510236091,35.8574941193,574578.074569,67.5159683228,1,2.0,irbid_jor
395,isfahan,Isfahan,Iran,irn,Iran,IRN,Asia,South-Central Asia,32.5858026736,51.4775807188,32.74986615,51.806207143,32.6683338961,51.6455027186,2011732.19601,173.290756226,1,3.5,isfahan_irn
396,istanbul,Istanbul,Turkey,tur,Turkey,TUR,Asia,Western Asia,40.7494849957,28.4983813907,41.2262685337,29.5176689454,40.9950669345,29.0310228371,14111242.4123,718.203491211,1,2.0,istanbul_tur
397,itahari,Itahari,Nepal,npl,Nepal,NPL,Asia,South-Central Asia,26.5460977367,87.1887612351,26.723360102,87.3064248805,26.6420870373,87.2649429336,577638.145813,6.85333013535,1,5.75,itahari_npl
398,izhevsk,Izhevsk,Russia,rus,Russia,RUS,Europe,Eastern Europe,56.7813173338,53.0669624987,56.9130351956,53.3625292856,56.8467530757,53.2105374789,553844.678192,79.2033691406,1,3.0,izhevsk_rus
399,izmir,Izmir,Turkey,tur,Turkey,TUR,Asia,Western Asia,38.2954834462,26.9389533496,38.5616369314,27.3271388841,38.4247569309,27.1390666966,2794141.78085,171.364181519,1,2.0,izmir_tur
400,izmit,İzmit,Turkey,tur,Turkey,TUR,Asia,Western Asia,40.7135534228,29.6618456147,40.8033959757,30.069310509,40.7617151886,29.8958073192,605162.446411,63.5978507996,1,2.0,izmit_tur
401,jabalpur,Jabalpur,India,ind,India,IND,Asia,South-Central Asia,23.1049777424,79.8623706681,23.2386025887,80.028075983,23.1792581926,79.9388331349,1609651.2284,29.6406574249,1,5.5,jabalpur_ind
402,jaipur,Jaipur,India,ind,India,IND,Asia,South-Central Asia,26.7571362149,75.6734473338,27.035935041,75.8946016391,26.8961065973,75.7832954238,3607260.67281,168.841186523,1,5.5,jaipur_ind
403,jakarta,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-6.97819220122,106.095819389,-6.01337677697,107.592605958,-6.38074672455,106.852957037,36312538.7725,1889.14111328,1,7.0,jakarta_idn
404,jalandhar,Jalandhar,India,ind,India,IND,Asia,South-Central Asia,31.2687153292,75.4937777385,31.3975291151,75.6660540278,31.3297959871,75.5749044703,992193.204819,58.7664871216,1,5.5,jalandhar_ind
405,jalgaon,Jalgaon,India,ind,India,IND,Asia,South-Central Asia,20.96531077,75.4876851718,21.0317329815,75.6178171792,21.0004364989,75.5595587185,676312.592377,21.8505344391,1,5.5,jalgaon_ind
406,jalpaiguri,Jalpaiguri,India,ind,India,IND,Asia,South-Central Asia,26.4954704657,88.6254109936,26.562975377,88.7455838821,26.5351661316,88.7021984016,760558.258266,8.03164768219,1,5.5,jalpaiguri_ind
407,jambi,Jambi,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-1.66615186507,103.534882531,-1.56099605352,103.665396089,-1.61906260372,103.601225277,873970.043884,22.0564193726,1,7.0,jambi_idn
408,jammu,Jammu,India,ind,India,IND,Asia,South-Central Asia,32.6116998828,74.7915531546,32.7930596772,74.9574208714,32.7020401503,74.8661761009,1021219.17755,68.5143966675,1,5.5,jammu_ind
409,jamnagar,Jamnagar,India,ind,India,IND,Asia,South-Central Asia,22.4042681951,69.9963874409,22.504286229,70.1378191136,22.462721347,70.0607788132,697430.519714,23.2812595367,1,5.5,jamnagar_ind
410,jamshedpur,Jamshedpur,India,ind,India,IND,Asia,South-Central Asia,22.7461104125,86.0676988215,22.8545671029,86.285461612,22.7970531596,86.1923424161,1765134.90874,52.9143600464,1,5.5,jamshedpur_ind
411,jaunpur,Jaunpur,India,ind,India,IND,Asia,South-Central Asia,25.7118163595,82.6433900687,25.7791495428,82.7288150202,25.7494490139,82.686616747,916050.55835,7.36562681198,1,5.5,jaunpur_ind
412,jaynagar-majilpur,Jaynagar Majilpur,India,ind,India,IND,Asia,South-Central Asia,22.0377685065,88.2857834139,22.1959850506,88.4877407948,22.1098875247,88.3985055552,560028.645002,31.4342193604,1,5.5,jaynagar-majilpur_ind
413,jeddah,Jeddah,Saudi Arabia,sau,Saudi Arabia,SAU,Asia,Western Asia,21.3473931995,39.0731336225,21.7215366555,39.3902997022,21.5200357534,39.213976242,3517161.71914,193.925048828,1,3.0,jeddah_sau
414,jember,Jember; Ambulu,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-8.42281724373,113.405047823,-8.13049087585,113.775081129,-8.37003058273,113.590064476,1356771.37368,86.2949142456,1,7.0,jember_idn
415,jeonju,Jeonju,South Korea,kor,South Korea,KOR,Asia,Eastern Asia,35.7759072798,127.044482337,35.8810033776,127.189615436,35.8328278342,127.115110269,628108.228851,42.446849823,1,9.0,jeonju_kor
416,jerusalem,Jerusalem,Palestina,pse,Palestina;Israel,PSE; ISR,Asia,Western Asia,31.6897550147,35.0588600613,31.9478902018,35.2856990693,31.7998403934,35.1958709483,1521423.37473,99.9711303711,1,2.0,jerusalem_pse
417,jessore,Jessore,Bangladesh,bgd,Bangladesh,BGD,Asia,South-Central Asia,23.1216780767,89.1595765705,23.2218967065,89.2720682751,23.1666801359,89.2084318161,626334.008636,12.8640356064,1,6.0,jessore_bgd
418,jhansi,Jhansi,India,ind,India,IND,Asia,South-Central Asia,25.4089952763,78.5104318559,25.4846733382,78.6235295305,25.4508747071,78.5630985623,640788.921631,16.5944786072,1,5.5,jhansi_ind
419,jiamusi,Jiamusi; Xiangyang; Jiao,China,chn,China,CHN,Asia,Eastern Asia,46.7499885151,130.177891095,46.8526127154,130.492298559,46.8035843951,130.370758602,660888.175002,66.4374542236,1,8.0,jiamusi_chn
420,jiangyin,Jiangyin,China,chn,China,CHN,Asia,Eastern Asia,31.8273931968,120.110693239,31.9564994113,120.355501425,31.9020528584,120.243810237,592242.916504,72.9060821533,1,8.0,jiangyin_chn
421,jiaozuo,Jiaozuo; Zhongzhan; Shanyang; Jiefang; Macun,China,chn,China,CHN,Asia,Eastern Asia,35.1900736345,113.132744952,35.3210911777,113.370764422,35.2462596991,113.246020252,731206.581203,82.7881317139,1,8.0,jiaozuo_chn
422,jiaxing,Jiaxing; Tongxiang; Nanhu; Xiuzhou,China,chn,China,CHN,Asia,Eastern Asia,30.5913828053,120.497859087,30.8312428799,120.86529378,30.7712590089,120.773435107,1019543.68343,105.561294556,1,8.0,jiaxing_chn
423,jieyang,Jieyang; Shantou; Chaozhou; Puning; Chaoyang; Jinping; Longhu; 湘桥区; 揭东区; 榕城区; 潮南区; 澄海区; 潮安区,China,chn,China,CHN,Asia,Eastern Asia,23.1300285403,116.001823358,23.7066928046,116.84230426,23.4294062313,116.462477487,10445183.075,1027.32214355,1,8.0,jieyang_chn
424,jilin,Jilin; Fengman; Chuanying; Changyi; Longtan,China,chn,China,CHN,Asia,Eastern Asia,43.7765879315,126.457946558,43.9504619778,126.641067071,43.8605035468,126.54767921,1501500.26427,127.897041321,1,8.0,jilin_chn
425,jinan,Jinan; 长清区; 历下区; 天桥区; 槐荫区; 市中区; Licheng,China,chn,China,CHN,Asia,Eastern Asia,36.5039040752,116.685826621,36.8204595915,117.245583222,36.6614142357,117.006282618,3460770.59094,308.174835205,1,8.0,jinan_chn
426,jingzhou,Jingzhou; 沙市区; 荆州区,China,chn,China,CHN,Asia,Eastern Asia,30.2747683699,112.131896674,30.4201916136,112.330952183,30.3322777733,112.226088368,768874.550419,54.0656280518,1,8.0,jingzhou_chn
427,jinhua,Jinhua; 金东区; Wucheng,China,chn,China,CHN,Asia,Eastern Asia,29.0376474664,119.523200788,29.1568445821,119.718446964,29.0980519069,119.628986867,630206.946472,66.4131011963,1,8.0,jinhua_chn
428,jining,Jining; 任城区,China,chn,China,CHN,Asia,Eastern Asia,35.3647814333,116.519571013,35.4696743917,116.727548727,35.4170596176,116.604972845,724603.758667,51.6902160645,1,8.0,jining_chn
429,jinzhou,Jinzhou; 太和区; Guta; Linghe,China,chn,China,CHN,Asia,Eastern Asia,41.0461986706,121.007885814,41.1722281635,121.241172947,41.1135060927,121.134098223,847462.28756,75.8058395386,1,8.0,jinzhou_chn
430,jiujiang,Jiujiang; Xunyang; Lushan,China,chn,China,CHN,Asia,Eastern Asia,29.6256290152,115.88956276,29.7706924444,116.105351045,29.7050696758,115.98740066,583236.64649,52.3391990662,1,8.0,jiujiang_chn
431,joao-pessoa,João Pessoa,Brazil,bra,Brazil,BRA,Latin America and the Caribbean,South America,-7.22153902256,-34.959650026,-7.05930234238,-34.8092643792,-7.14536417804,-34.8717446088,929835.568365,81.8668670654,1,-3.0,joao-pessoa_bra
432,jodhpur,Jodhpur,India,ind,India,IND,Asia,South-Central Asia,26.1834550633,72.9311154886,26.3520723947,73.1176040305,26.2702618897,73.021419915,1310397.7378,62.7935600281,1,5.5,jodhpur_ind
433,johannesburg,Johannesburg; Soweto; Randburg; Roodepoort; Krugersdorp; Sandton,South Africa,zaf,South Africa,ZAF,Africa,Southern Africa,-26.4279805915,27.736526838,-25.9475460872,28.3532432338,-26.1797708122,28.0555356182,6516134.23486,900.362426758,1,2.0,johannesburg_zaf
434,jombang,Jombang,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-7.72461666159,112.151795125,-7.48927851854,112.357639564,-7.58498880995,112.250504574,661777.856049,51.8409919739,1,7.0,jombang_idn
435,jos,Jos,Nigeria,nga,Nigeria,NGA,Africa,Western Africa,9.73937611031,8.80911836879,9.96712338705,8.92325240879,9.86581278309,8.87265795053,806295.677528,55.0928497314,1,1.0,jos_nga
436,kabul,Kabul,Afghanistan,afg,Afghanistan,AFG,Asia,South-Central Asia,34.4143216539,68.9818919287,34.6058255563,69.3893331897,34.5232188276,69.1566009692,4381842.18002,108.66116333,1,4.5,kabul_afg
437,kaduna,Kaduna,Nigeria,nga,Nigeria,NGA,Africa,Western Africa,10.406523493,7.35053900197,10.6100290573,7.50068705186,10.5106775382,7.42719414718,1601675.61515,96.7996826172,1,1.0,kaduna_nga
438,kaifeng,Kaifeng; Yuwangtai; Gulou; Shunhe; Longting,China,chn,China,CHN,Asia,Eastern Asia,34.7364917607,114.237777133,34.8497987614,114.455793216,34.7914066949,114.337419549,711185.853363,103.570343018,1,8.0,kaifeng_chn
439,kalaburagi,Kalaburagi,India,ind,India,IND,Asia,South-Central Asia,17.2870823192,76.7913829049,17.3941087982,76.8837913079,17.3361273517,76.8377950224,753485.899963,14.9613695145,1,5.5,kalaburagi_ind
440,kampala,Kampala; Kira; Mukono; Nansana; Wakiso,Uganda,uga,Uganda,UGA,Africa,Eastern Africa,0.161753663795,32.4379741155,0.460999612975,32.7774716326,0.327337238713,32.5841667152,3483365.2641,198.968490601,1,3.0,kampala_uga
441,kananga,Kananga,Democratic Republic of the Congo,cod,Democratic Republic of the Congo,COD,Africa,Middle Africa,-5.94043552171,22.3631019483,-5.85129011882,22.4838339519,-5.89575823554,22.4134537538,996322.038391,29.7741851807,1,2.0,kananga_cod
442,kanazawa,Kanazawa; Hakusan; Nonoichi,Japan,jpn,Japan,JPN,Asia,Eastern Asia,36.4951178322,136.53533018,36.670914072,136.728444312,36.5748353419,136.629089964,535787.378656,117.428016663,1,9.0,kanazawa_jpn
443,kandahar,Kandahar,Afghanistan,afg,Afghanistan,AFG,Asia,South-Central Asia,31.5779807519,65.6130518804,31.646758908,65.8152281895,31.6142280407,65.7249926235,605625.903259,13.1251220703,1,4.5,kandahar_afg
444,kandy,Kandy,Sri Lanka,lka,Sri Lanka,LKA,Asia,South-Central Asia,7.18097778282,80.5097400143,7.35134439085,80.7074736537,7.28035529683,80.6059228774,548245.185196,16.6508483887,1,5.5,kandy_lka
445,kannur,Kannur,India,ind,India,IND,Asia,South-Central Asia,11.8158783776,75.1938594371,12.0523910706,75.4403423231,11.9365069482,75.3442196134,733944.204828,47.4172134399,1,5.0,kannur_ind
446,kano,Kano,Nigeria,nga,Nigeria,NGA,Africa,Western Africa,11.8158783776,8.36655758355,12.1176499129,8.65880513354,11.9760219126,8.51961611944,4158609.06991,189.215103149,1,1.0,kano_nga
447,kanpur,Kanpur,India,ind,India,IND,Asia,South-Central Asia,26.3689392474,80.1511064687,26.5460977367,80.4395350806,26.4544505252,80.3091854615,3773461.42226,101.824020386,1,5.5,kanpur_ind
448,kansas-city,Kansas City; Overland Park; Kansas City; Olathe; Independence; Lenexa; Liberty; Raytown; Gladstone,United States,usa,United States,USA,Northern America,Northern America,38.8281605054,-94.8651247484,39.2999370346,-94.3381259023,39.0447457708,-94.6045683711,1129297.08087,700.809326172,1,-6.0,kansas-city_usa
449,kaohsiung,Kaohsiung,Taiwan,twn,Taiwan,TWN,Asia,Eastern Asia,22.4709438332,120.219067762,22.8295357208,120.442994611,22.652643669,120.333589726,2413647.69942,197.921157837,1,8.0,kaohsiung_twn
450,karachi,Karachi,Pakistan,pak,Pakistan,PAK,Asia,South-Central Asia,24.7706480289,66.8827073652,25.0392718131,67.3214052002,24.8993080119,67.0780103723,13150694.4818,336.809753418,1,4.0,karachi_pak
451,karbala,Karbala,Iraq,irq,Iraq,IRQ,Asia,Western Asia,32.5599082876,43.9586606187,32.6807729347,44.1335769159,32.6162518054,44.0315648118,717904.966877,42.3391685486,1,3.0,karbala_irq
452,kathmandu,Kathmandu; Lalitpur; Chandragiri; Tarakeshwar; Kathmandu; Tokha,Nepal,npl,Nepal,NPL,Asia,South-Central Asia,27.5858562152,85.2122039763,27.7806931163,85.4514015518,27.6936363458,85.33790729,3529143.4262,55.5229988098,1,5.75,kathmandu_npl
453,katihar,Katihar,India,ind,India,IND,Asia,South-Central Asia,25.5183138359,87.5406778466,25.577193325,87.5968545073,25.5433462906,87.5671425199,568762.318848,3.77533602715,1,5.5,katihar_ind
454,katowice,Katowice; Sosnowiec; Gliwice; Zabrze; Bytom; Ruda Śląska; Dąbrowa Górnicza; Chorzów; Mysłowice; Siemianowice Śląskie; Piekary Śląskie; Świętochłowice,Poland,pol,Poland,POL,Europe,Eastern Europe,50.1674859718,18.5856502553,50.4067444132,19.3097097995,50.2990353893,18.9624967673,1526062.23812,323.627960205,1,1.0,katowice_pol
455,kayseri,Kayseri,Turkey,tur,Turkey,TUR,Asia,Western Asia,38.6770847805,35.416531032,38.8014913671,35.6310969891,38.7395213755,35.5244196144,772653.678871,36.4684829712,1,2.0,kayseri_tur
